created_at,text
2017-11-10 01:18:26,RT @Windows: Get started with Paint 3D in #Windows10. Open a photo and add objects from Remix 3D to bring your ideas to life: https://t.co/…
2017-11-10 01:17:47,@tDayep Me too hun me too
2017-11-10 01:17:37,RT @tDayep: Felt this on a spiritual level https://t.co/1Pfh2dkFkp
2017-11-10 01:17:26,Find out why #Azure Container Service is right for you and try #AKS (managed #Kubernetes) for free today:… https://t.co/XJCmrWHpHQ
2017-11-10 01:17:25,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:17:22,RT @MSTheater: Only a few tickets remain!! Don't miss @Pink &amp; all your other favorite artists perform LIVE at Microsoft Theater on November…
2017-11-10 01:16:52,RT @MSTheater: Only a few tickets remain!! Don't miss @Pink &amp; all your other favorite artists perform LIVE at Microsoft Theater on November…
2017-11-10 01:16:32,RT @MicrosoftTeams: Parent view only access and collaboration space permissions in #MicrosoftTeams for EDU #OneNote Class Notebooks! https:…
2017-11-10 01:15:30,@danbullock Hmm. Have you tried checking the folder in the deleted items? This article should aid you recover the m… https://t.co/SV8WVsDSd0
2017-11-10 01:15:14,RT @surface: The new Surface Book 2 delivers up to 17 hours of battery life and is 4 times more powerful than before. Get yours: https://t.…
2017-11-10 01:15:00,"Thrive in the #GDPR era and accelerate your journey to compliance! Join our webinar 11/16 to learn how:
https://t.co/Vbrde7o4KQ"
2017-11-10 01:13:55,"""61 percent of the victims of breaches in 2016 were businesses with fewer than 1,000 employees, according to a Veriz…https://t.co/g0nNOkp3fD"
2017-11-10 01:13:51,RT @MSCloud: Via @CNBC: Microsoft #Azure is growing faster than #AWS &amp; big brands are behind the expansion. Read: https://t.co/p3GalESjhJ
2017-11-10 01:13:10,"RT @MSCloud: Learn about #SQLServer 2017 and how it is superior to Oracle as a database management platform:
https://t.co/p8NZl4vAVw https:…"
2017-11-10 01:12:54,RT @baller2631: Babies sneezing is the cutest shit
2017-11-10 01:12:27,RT @Azure: Find out why #Azure Container Service is right for you and try #AKS (managed #Kubernetes) for free today: https://t.co/c02jkIWwd…
2017-11-10 01:12:01,Read about how student creativity led the way to real learning for this award-winning high school #robotics team:… https://t.co/sKUDBptsZS
2017-11-10 01:11:40,RT @VisualStudio: So you want to modernize your existing #dotNET apps to take advantage of #Windows Containers &amp; #Azure? Here you go: https…
2017-11-10 01:11:14,RT @Outlook: The FindTime add-in for Outlook is back! Thank you for your feedback. Download it here to make scheduling meetings a breeze: h…
2017-11-10 01:11:06,"RT @OfficeNews: ""Opening a resume on Microsoft Word will now give you LinkedIn job hints"" via @USATODAY. Resume Assistant now rolling out t…"
2017-11-10 01:11:00,Put customer intelligence into action by bringing the power of #Salesforce and #SkypeforBusiness platforms together https://t.co/thgIXtbxry
2017-11-10 01:10:42,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
